Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score
8436,22,Male,Graduate,Serbia,4.329815750281491,Twitter,Yes,7.181029926245738,7,Single,3,8
8437,23,Female,Graduate,Sri Lanka,5.423340979498843,Twitter,Yes,4.26346078957031,6,Single,2,7
8438,21,Female,Undergraduate,Switzerland,2.956626376436266,WhatsApp,Yes,5.971132381283463,7,Single,2,2
8439,20,Female,Undergraduate,Argentina,2.7335594583259843,Instagram,Yes,8.174236170754206,7,Single,3,6
8440,21,Male,Graduate,USA,2.9670684648520984,WhatsApp,Yes,6.226227242500222,8,Complicated,5,4
8441,18,Female,Undergraduate,Kosovo,5.214441172074636,TikTok,No,4.532070807026127,9,Single,3,3
8442,18,Male,Graduate,Mexico,6.277535753370055,Instagram,Yes,5.699099960677614,7,Single,3,7
8443,21,Female,Graduate,India,5.932069160384881,WhatsApp,No,8.820340118445621,7,In Relationship,2,4
8444,23,Male,Undergraduate,Belarus,3.221786418778122,WhatsApp,No,6.343405993638848,5,In Relationship,1,8
8445,21,Male,Undergraduate,Italy,6.677997594240702,LINE,Yes,8.55180941003934,5,Single,1,7
8446,18,Female,Graduate,Sri Lanka,4.74642273055981,Instagram,No,5.459565380450387,7,In Relationship,3,6
8447,22,Female,Undergraduate,Canada,6.6881636670164175,Instagram,No,5.62349540062954,7,In Relationship,3,8
8448,21,Female,Graduate,Denmark,6.071590258721291,Instagram,Yes,7.246336785105016,7,In Relationship,4,5
8449,20,Female,Graduate,Sri Lanka,5.271091718649408,Instagram,Yes,7.648171763324294,6,In Relationship,4,8
8450,20,Female,Graduate,Spain,5.453378767685623,Instagram,Yes,8.024705382701828,7,Single,5,6
8451,19,Male,Graduate,Sri Lanka,6.264718197548836,TikTok,Yes,6.559687980989957,6,In Relationship,5,6
8452,23,Female,Undergraduate,Nepal,5.492503023785734,LINE,No,5.950451094851896,5,Single,4,8
8453,23,Female,Undergraduate,Sri Lanka,5.490637953989026,TikTok,Yes,6.702680052541972,6,Single,5,9
8454,20,Female,Undergraduate,Kuwait,4.302269124727374,VKontakte,No,7.227536683081157,7,In Relationship,1,5
8455,22,Female,Graduate,Maldives,3.0316180524129512,Instagram,Yes,7.55816227567416,8,Single,3,5
8456,20,Male,Undergraduate,Sri Lanka,1.6185483085753325,Instagram,Yes,7.0535176872263445,8,In Relationship,1,4
8457,23,Male,Undergraduate,Denmark,5.685464343058135,Facebook,Yes,8.14908053142869,8,In Relationship,5,4
8458,20,Male,Graduate,Slovenia,2.6377429550836284,VKontakte,No,7.677182763425133,9,Single,4,5
8459,20,Male,Undergraduate,UK,5.136216162807468,TikTok,Yes,7.0541012458430234,7,In Relationship,3,3
8460,19,Male,Undergraduate,Pakistan,3.541001198813575,Instagram,No,4.974632230701035,6,Single,3,4
8461,21,Male,Graduate,France,7.0501126197266775,TikTok,Yes,5.540600631630887,8,Complicated,4,8
8462,20,Male,Undergraduate,Germany,5.156337569342194,Instagram,No,6.334961269586735,4,Single,3,9
8463,20,Female,Undergraduate,Maldives,2.444953878149193,Instagram,Yes,8.1910225018804,7,Single,1,6
8464,18,Male,Graduate,Canada,3.1267330918114586,Instagram,Yes,7.8460675060322025,8,Single,3,8
8465,24,Male,Undergraduate,Qatar,0.9058247575395537,TikTok,No,7.355729044488355,5,In Relationship,6,7
8466,21,Female,Undergraduate,Mexico,6.87630723874128,Instagram,Yes,6.092010169163794,6,Single,3,3
8467,19,Male,Undergraduate,Yemen,6.039746189185879,WhatsApp,Yes,5.774859919374606,5,In Relationship,4,8
8468,19,Female,Graduate,France,3.487737842917107,WeChat,No,6.277960846132971,8,Single,2,4
8469,19,Female,Graduate,New Zealand,5.53011258345656,Instagram,Yes,6.6728540855370335,5,In Relationship,4,4
8470,19,Female,Undergraduate,UK,3.585247870645352,TikTok,Yes,7.976724078165672,5,Single,1,4
8471,23,Male,Undergraduate,Sri Lanka,5.596276056532716,Instagram,Yes,7.241858491155112,8,Single,3,9
8472,24,Male,Graduate,UAE,4.593130530842219,LinkedIn,Yes,8.370173676177487,8,In Relationship,2,7
8473,22,Male,Undergraduate,Singapore,5.2902537556422695,TikTok,No,7.239595173990262,7,Single,3,7
8474,21,Female,Undergraduate,USA,4.6057223944708126,Instagram,No,6.310551703151282,6,Single,1,3
8475,21,Male,Undergraduate,Germany,5.3408286582613975,TikTok,Yes,6.758944400606652,5,Single,3,7
8476,20,Female,Graduate,Australia,2.8307186694219806,Facebook,No,7.96890488881744,7,Single,3,8
8477,22,Female,Undergraduate,France,3.846508027297984,Instagram,Yes,6.998576375033193,5,Complicated,2,6
8478,21,Female,Undergraduate,Pakistan,3.3054103930077274,WhatsApp,Yes,5.830805159562548,3,Single,2,7
8479,20,Female,Graduate,UK,6.318597100449867,Facebook,No,6.495439674107869,7,Single,5,4
8480,23,Male,Graduate,South Korea,4.557728610429411,Facebook,Yes,7.668649645618433,7,In Relationship,4,6
8481,19,Male,Undergraduate,Ireland,5.1881723618171876,Instagram,Yes,7.73608004175936,5,Single,3,3
8482,21,Female,Undergraduate,Spain,3.6298450012437957,Facebook,Yes,6.767014801050308,7,Single,4,8
8483,23,Male,Graduate,Canada,6.351622575344696,Facebook,No,7.7792582750046595,6,In Relationship,3,5
8484,19,Female,High School,Turkey,3.6615976762913722,TikTok,No,6.517882718207694,5,In Relationship,4,5
8485,21,Female,Undergraduate,Sri Lanka,5.326333115781469,Instagram,Yes,7.729109569785087,7,Single,4,9
8486,22,Female,Graduate,China,3.2918389366919802,WeChat,Yes,6.932635832320216,9,In Relationship,3,7
8487,18,Male,High School,Turkey,4.9715356088995355,YouTube,Yes,4.676051944279703,7,In Relationship,2,6
8488,19,Male,Graduate,USA,5.080665859712525,Twitter,No,7.294652056682379,6,Single,1,4
8489,21,Female,Graduate,Russia,6.962667405209043,LINE,Yes,6.330641558601865,8,Single,4,8
8490,18,Male,Graduate,Kenya,4.63511347816024,Instagram,No,5.317458288300384,6,Single,2,8
8491,18,Male,Undergraduate,Canada,3.6013201949666502,Instagram,No,5.8979254628890265,6,Single,5,7
8492,21,Male,Graduate,Ireland,2.543267768001236,Facebook,Yes,9.093630002057406,5,Single,2,8
8493,23,Male,Graduate,Italy,4.151647562914727,Instagram,No,6.7578317532532814,7,Single,3,9
8494,22,Male,Graduate,Malaysia,5.691060660536821,Instagram,No,5.93219166494435,6,Single,3,7
8495,22,Female,Undergraduate,France,3.0967910037161595,Snapchat,No,5.666155752774418,7,Single,4,5
8496,20,Male,Undergraduate,India,6.366196185089219,Instagram,Yes,4.891879811440993,6,Single,2,8
8497,18,Male,Undergraduate,Ireland,6.225683235313292,Facebook,Yes,8.679632912293249,7,In Relationship,2,8
8498,21,Male,Undergraduate,China,6.026022497610676,Instagram,Yes,5.813750059430069,7,In Relationship,4,8
8499,21,Female,Undergraduate,Bangladesh,6.247261771215506,Instagram,No,6.483583080562598,7,In Relationship,2,5
8500,20,Female,Graduate,Bangladesh,5.394295172833671,Instagram,No,4.515024583416748,7,Complicated,5,8
8501,20,Female,Graduate,Brazil,6.166130134708874,Snapchat,Yes,5.62151378796184,7,Single,3,7
8502,18,Female,Undergraduate,Afghanistan,2.040005696132106,LinkedIn,Yes,6.736953382789956,7,Single,4,4
8503,18,Female,Undergraduate,Armenia,4.013136583748994,Instagram,No,7.199186811313381,9,Single,2,5
8504,19,Female,Undergraduate,Germany,2.6082429911911893,WhatsApp,No,6.910115181374808,6,Single,4,8
8505,21,Female,Undergraduate,South Korea,4.391091407376583,WhatsApp,Yes,7.703210087599423,9,Complicated,2,8
8506,22,Female,Undergraduate,Netherlands,8.37116046735946,Twitter,Yes,8.177863929272121,7,Single,3,8
8507,20,Male,Undergraduate,Maldives,5.490558979713581,Instagram,No,5.866110450465878,6,Single,4,6
8508,21,Female,Undergraduate,UK,5.537549564417081,Facebook,Yes,6.6795862765277585,7,Single,2,4
8509,21,Male,Graduate,Canada,6.706045273560168,TikTok,No,6.206359172265009,6,Single,4,6
8510,19,Male,Graduate,Netherlands,5.758809284384679,Twitter,No,5.16029947065881,6,Single,2,8
8511,23,Male,Undergraduate,India,5.408586890474371,Facebook,No,7.108249540226639,7,Single,4,6
8512,18,Female,Graduate,Pakistan,5.31313988456127,TikTok,Yes,7.696875047979052,6,Single,3,8
8513,20,Female,Undergraduate,India,4.029724309514388,Instagram,Yes,7.10055502373128,7,Single,0,3
8514,21,Male,Graduate,Romania,4.443775522703778,Instagram,Yes,6.39916325983151,6,Single,4,5
8515,22,Female,Graduate,France,5.457030480858697,Instagram,Yes,7.922629647171022,5,Single,2,8
8516,20,Male,Graduate,Ireland,4.7629058002978875,Instagram,Yes,7.769070937049419,8,In Relationship,2,4
8517,20,Female,Undergraduate,India,4.604819939867485,Facebook,Yes,8.907520072230847,7,In Relationship,2,7
8518,23,Female,Undergraduate,Turkey,3.508316047889353,Instagram,No,7.432737055870484,5,Single,3,7
8519,22,Male,Graduate,Sri Lanka,5.134495415561362,WhatsApp,No,8.605418529590358,3,Single,1,5
8520,22,Female,Graduate,Bangladesh,5.708107538637781,Facebook,Yes,8.87908356840747,7,Single,3,10
8521,19,Male,Graduate,Canada,4.291969001802661,Twitter,Yes,8.130058708958913,8,In Relationship,3,10
8522,22,Female,Undergraduate,Bangladesh,5.319153967793879,Facebook,Yes,6.4151610861704,5,In Relationship,4,7
8523,19,Female,High School,Peru,4.2602680911862425,Facebook,Yes,6.3514747867002885,4,In Relationship,2,8
8524,23,Female,Undergraduate,Denmark,4.2829018556883645,YouTube,Yes,5.163007696812208,5,Single,1,9
8525,22,Male,Undergraduate,Denmark,5.298949984295176,Twitter,No,7.356215545526538,4,Single,0,9
8526,26,Male,High School,Switzerland,4.31760317765886,Instagram,Yes,7.6142704584033165,5,In Relationship,2,6
8527,19,Male,Undergraduate,Nepal,6.462776542505193,Instagram,Yes,5.5178507329186885,6,Single,1,9
8528,21,Female,Graduate,Ireland,3.6912731008541098,KakaoTalk,Yes,6.341087408856448,5,In Relationship,4,3
8529,18,Female,Undergraduate,Brazil,3.246132557771772,TikTok,Yes,4.367788578424955,8,In Relationship,2,10
8530,21,Female,Graduate,Switzerland,6.356419804677758,TikTok,Yes,5.3758664065319905,8,In Relationship,1,5
8531,18,Male,Undergraduate,Canada,5.922029038267485,TikTok,No,5.637635395640118,8,Single,3,8
8532,21,Male,Graduate,Nepal,5.895262762279324,Instagram,Yes,8.041733398266445,6,Single,4,9
8533,21,Male,Undergraduate,Turkey,3.7163755424030143,Twitter,Yes,6.719010594991973,8,Single,2,7
8534,21,Female,Graduate,UK,4.907822864584464,WhatsApp,No,4.926345676042904,8,In Relationship,4,3
8535,24,Female,Graduate,Pakistan,4.502254873694523,Facebook,No,8.281292602958278,9,Single,4,7
8536,24,Male,Undergraduate,Spain,4.572765650086627,TikTok,No,5.129351311015002,6,In Relationship,2,6
8537,24,Female,Graduate,China,5.283458404614114,TikTok,Yes,7.380309488762909,9,In Relationship,2,7
8538,19,Male,Undergraduate,Japan,6.751303037975303,TikTok,Yes,7.298170228122247,6,Single,2,4
8539,23,Female,Undergraduate,Finland,5.3106868585037805,Facebook,Yes,7.8551822932815165,7,In Relationship,3,6
8540,18,Female,Undergraduate,Bangladesh,4.859009650603057,Facebook,Yes,8.074574051943864,4,In Relationship,1,7
8541,21,Male,Graduate,Kuwait,5.756389885634808,VKontakte,No,7.212029909717317,4,In Relationship,2,7
8542,19,Female,Undergraduate,South Korea,5.429970420544157,TikTok,Yes,7.329628902665332,8,In Relationship,2,5
8543,24,Female,Undergraduate,Singapore,5.38555306222541,Instagram,Yes,6.643358477289313,6,Single,3,9
8544,22,Male,Undergraduate,India,4.13529936275198,Instagram,Yes,8.02538894465961,6,Single,3,6
8545,19,Male,Graduate,Bangladesh,2.607358217045325,TikTok,Yes,7.402354245990151,5,In Relationship,4,6
8546,21,Male,Undergraduate,Moldova,4.918254506893326,Facebook,Yes,8.561832999607455,7,Single,5,10
8547,26,Female,Graduate,Italy,4.025014789514475,Facebook,Yes,7.076931092539787,4,Single,3,7
8548,22,Male,Undergraduate,Bangladesh,3.5278874243298577,Twitter,Yes,8.139128048188295,5,In Relationship,4,5
8549,25,Male,Undergraduate,China,4.930281887629043,Instagram,Yes,5.687115105291174,6,Single,5,6
8550,20,Male,Graduate,India,6.876520769765653,Instagram,Yes,9.471457811420276,8,Single,3,7
8551,19,Female,Undergraduate,Turkey,5.4801872676442365,TikTok,Yes,7.152656968183172,6,In Relationship,0,8
8552,19,Female,Graduate,UAE,4.833470659686374,WhatsApp,No,6.819392375981522,5,Single,4,7
8553,19,Male,Undergraduate,Morocco,7.046375910647566,Facebook,Yes,8.641251248727519,5,Single,2,8
8554,23,Male,Undergraduate,UK,5.603639338980498,WhatsApp,No,5.2161411798081705,6,Single,5,6
8555,20,Female,Undergraduate,Australia,7.237952070463746,Instagram,No,8.061809688817501,5,Single,1,7
8556,19,Female,Undergraduate,Denmark,7.275251586496687,Instagram,Yes,5.886638863542103,5,In Relationship,1,8
8557,22,Male,Undergraduate,Canada,2.948999488190039,TikTok,Yes,7.218475757972444,7,Single,5,8
8558,20,Male,Undergraduate,France,3.5285582469543524,WhatsApp,No,7.366287372371754,6,In Relationship,3,7
8559,23,Female,Graduate,Spain,5.141503177474056,WhatsApp,Yes,7.323452975652824,6,In Relationship,4,7
8560,23,Male,Undergraduate,Nepal,6.079573303515531,Facebook,Yes,6.560182609010403,6,In Relationship,1,4
8561,21,Male,Graduate,New Zealand,4.742162054037094,Instagram,No,6.497336172747425,9,Single,3,7
8562,24,Female,Undergraduate,USA,2.3637890807210273,Instagram,Yes,5.167313421701617,5,In Relationship,5,6
8563,21,Male,Graduate,Bangladesh,5.66875946329433,KakaoTalk,Yes,6.007231676723308,4,In Relationship,2,7
8564,23,Male,Undergraduate,Ireland,3.602645610236494,Instagram,Yes,6.7083771058616435,4,In Relationship,3,8
8565,23,Male,Graduate,UK,5.821274838780182,KakaoTalk,Yes,7.052211429106113,7,Single,5,6
8566,20,Female,Graduate,Italy,4.267908242238665,TikTok,Yes,5.651094836467316,9,Single,2,6
8567,20,Female,Graduate,Canada,5.424697649828286,KakaoTalk,Yes,4.561327738444778,5,In Relationship,2,5
8568,19,Male,Undergraduate,USA,2.058594747984548,LINE,No,4.643202260203077,6,Single,3,8
8569,22,Female,Undergraduate,Bangladesh,6.061568442281516,Instagram,No,7.11717086682617,6,Complicated,1,8
8570,18,Female,Undergraduate,Spain,4.974481271830443,Instagram,No,7.701697494965876,7,In Relationship,4,5
8571,22,Male,Undergraduate,Switzerland,4.720423747321779,WhatsApp,Yes,7.683264018152752,8,In Relationship,2,5
8572,22,Female,Undergraduate,India,1.3273618395042766,Facebook,No,5.999609566243276,7,In Relationship,3,8
8573,21,Male,Graduate,Nigeria,7.306177689669654,KakaoTalk,Yes,6.808956367398786,6,Complicated,1,4
8574,20,Female,Undergraduate,USA,5.723242139402017,WhatsApp,No,5.078749731312115,5,Single,3,8
8575,18,Male,Undergraduate,UAE,3.1562726036215305,Instagram,No,6.2737342816980055,6,Single,4,5
8576,23,Male,Undergraduate,Denmark,6.719607617618859,Facebook,Yes,6.864205346838797,5,In Relationship,3,3
8577,18,Female,Undergraduate,Turkey,5.2907412542535255,Instagram,Yes,6.8351992507520185,5,In Relationship,4,9
8578,22,Female,Undergraduate,USA,5.493623725925774,Facebook,No,5.956711867491389,6,In Relationship,2,5
8579,20,Female,Graduate,Austria,6.017354797984787,TikTok,No,5.685545109437505,6,Single,2,6
8580,25,Female,Graduate,Pakistan,3.5665092859145444,Instagram,Yes,7.7174195605315195,8,Single,4,7
8581,21,Female,Undergraduate,France,4.974890820181957,Instagram,No,4.95818427028151,5,Single,3,4
8582,18,Female,Undergraduate,USA,5.233868505300974,Facebook,No,6.171089379348757,6,Single,3,7
8583,23,Male,Graduate,USA,5.488839622957456,WhatsApp,No,6.8762084948872175,6,Single,1,8
8584,23,Male,Undergraduate,USA,4.187636961963124,Instagram,Yes,8.08904621075768,6,In Relationship,5,6
8585,20,Female,Undergraduate,Spain,4.276032781825154,TikTok,Yes,7.4373541884668315,6,In Relationship,2,8
8586,19,Female,Graduate,Japan,5.416981886254669,Facebook,Yes,8.779215013610289,8,In Relationship,3,4
8587,20,Male,Undergraduate,USA,4.342765230753359,Instagram,Yes,7.229518291561351,5,In Relationship,2,6
8588,19,Female,Undergraduate,Bangladesh,3.5917591241237847,Facebook,Yes,5.311533665103793,5,Single,1,8
8589,21,Female,Graduate,Maldives,2.73882116672473,TikTok,Yes,5.990514202605578,6,In Relationship,2,6
8590,21,Male,Graduate,Switzerland,3.5930559728110527,YouTube,Yes,5.360003698840347,5,Single,2,8
8591,18,Female,Graduate,Italy,4.07822553108061,Instagram,Yes,8.706271140225342,6,Single,4,9
8592,18,Male,Undergraduate,India,5.65259704968125,Twitter,Yes,7.21265245566404,5,In Relationship,4,7
8593,22,Male,Undergraduate,USA,3.154826485762878,Instagram,Yes,5.465939637147839,7,Single,3,5
8594,19,Female,Graduate,Maldives,5.769546059965479,TikTok,No,5.490402424163149,6,Single,2,6
8595,21,Male,Undergraduate,Bosnia,3.468197855385154,Instagram,Yes,8.555590812245281,8,Single,3,7
8596,18,Female,Undergraduate,China,4.419537622243342,Instagram,Yes,7.573570870969791,6,Single,4,7
8597,19,Male,Graduate,Singapore,5.992796369053213,TikTok,Yes,6.625797646564715,5,Single,1,7
8598,19,Female,Graduate,South Korea,6.257216818590005,Instagram,Yes,5.439003250089087,7,Single,2,5
8599,20,Female,Undergraduate,India,6.887312018293176,TikTok,Yes,7.435322800643939,8,In Relationship,1,5
8600,19,Male,Undergraduate,Germany,1.8832493193634807,Instagram,Yes,7.765075454465172,7,Single,4,5
8601,19,Female,Undergraduate,France,4.71049043643763,Facebook,Yes,6.802294412549866,7,In Relationship,3,8
8602,19,Female,Graduate,Australia,2.970809383770943,TikTok,Yes,5.388690146927448,7,Single,3,5
8603,18,Male,Undergraduate,Japan,2.900457582785843,VKontakte,Yes,5.916368224106809,7,Single,5,5
8604,20,Female,Graduate,Italy,6.0890785391924975,TikTok,No,3.6464768465504855,4,Complicated,3,4
8605,18,Male,Undergraduate,India,5.957295151784384,KakaoTalk,No,7.196048027523602,5,Single,3,6
8606,20,Male,Undergraduate,South Korea,5.457588504890287,Facebook,Yes,7.76408323728589,8,Complicated,2,6
8607,20,Male,Graduate,China,5.968350909572344,TikTok,No,7.288978413613358,4,Complicated,3,4
8608,20,Female,Graduate,Ireland,6.211993341415551,TikTok,Yes,7.46808455705032,6,Single,2,7
8609,21,Female,Undergraduate,Uruguay,5.587133005107857,TikTok,No,8.123312344420864,6,Single,4,6
8610,22,Male,Graduate,Japan,5.1695157957313285,WhatsApp,Yes,7.265002512664854,4,Single,2,5
8611,19,Male,Graduate,Mexico,4.746370657496908,Instagram,Yes,6.075119700805569,5,Single,3,9
8612,21,Male,Undergraduate,Ireland,6.7713591238982636,TikTok,No,6.315868918307362,7,Single,4,8
8613,18,Female,Undergraduate,Latvia,3.7249008647948534,Facebook,No,6.7711742373752575,5,In Relationship,4,3
8614,21,Female,Graduate,UK,4.185950556242855,Facebook,Yes,6.288139694482327,5,In Relationship,4,6
8615,21,Female,Graduate,Russia,5.083080410491838,Facebook,No,6.126952214539427,8,Single,5,3
8616,23,Female,Undergraduate,USA,7.779432314491828,TikTok,No,8.08565841481363,7,In Relationship,4,5
8617,18,Male,High School,Kenya,5.4707482036220245,Twitter,Yes,7.098174574588486,4,Single,2,4
8618,18,Female,Graduate,Bangladesh,6.445801608093643,Facebook,Yes,7.57205109017682,4,Single,2,7
8619,24,Male,Undergraduate,Switzerland,6.207837352425504,Twitter,Yes,6.813071620621454,5,Single,3,4
8620,22,Female,Undergraduate,Australia,5.871363181664282,TikTok,No,7.353941700241748,6,Single,1,7
8621,21,Male,Undergraduate,India,3.4794132458139777,LinkedIn,No,6.400177560116783,8,Single,0,7
8622,19,Male,Undergraduate,USA,8.886237206243885,WhatsApp,No,6.887147331773478,7,In Relationship,5,8
8623,18,Female,Graduate,North Macedonia,3.773956361231639,Facebook,Yes,5.182360287911196,8,Single,3,5
8624,20,Female,High School,Pakistan,6.8857195483053015,TikTok,No,5.012851605503411,7,Complicated,3,8
8625,20,Female,Graduate,Japan,3.4092036330506827,WhatsApp,Yes,9.284131865135457,7,Single,4,9
8626,19,Male,Undergraduate,Mexico,4.647800993016801,Facebook,No,6.896459432481709,4,Single,2,8
8627,23,Female,Graduate,Poland,2.9531691449239945,Instagram,Yes,7.356857800491466,9,Single,3,5
8628,21,Male,Graduate,Maldives,4.906151505464798,TikTok,Yes,5.993566139145972,6,Single,4,4
8629,21,Female,Graduate,Mexico,5.594258720225454,Facebook,Yes,7.117138049086844,7,In Relationship,5,6
8630,18,Female,Graduate,Poland,4.176173893843461,TikTok,Yes,6.607891150231355,5,Single,2,6
8631,18,Female,Undergraduate,USA,4.775907298784671,WhatsApp,Yes,5.927215211010494,5,Single,3,7
8632,20,Female,Graduate,India,4.934786033074952,Facebook,Yes,6.934322357449934,7,Single,4,5
8633,20,Male,Graduate,Germany,3.9531108428753923,Instagram,Yes,5.454793878379161,7,In Relationship,1,6
